Year;County;Species;Individuals;MBD
1881-85;Nordland;Bear;87.7907596172004;0.0749363517362178
1881-85;Nord_Trondelag;Bear;87.6659778810798;0.134870199464371
1881-85;Oppland;Bear;32.327006882349;0.0433947022059853
1881-85;Ostfold;Bear;0;0
1881-85;Rogaland;Bear;2.34665623980602;0.00931535638330745
1881-85;Sogn_og_Fjordane;Bear;71.5276013550098;0.125902091424598
1881-85;Sor_Trondelag;Bear;14.1703449196478;0.0254028541546476
1881-85;Telemark;Bear;118.18014183673;0.259785083204242
1881-85;Troms;Bear;18.3659157816861;0.0227172312649961
1881-85;Vest_Agder;Bear;7.71684460020083;0.0357219744423051
1881-85;Vestfold;Bear;9.72218932940956;0.176866091839867
1886-90;Akershus;Bear;0.213257552258601;0.00173117382000327
1886-90;Aust_Agder;Bear;32.9685879485935;0.120633684103279
1886-90;Buskerud;Bear;62.7950155148061;0.144164652696708
1886-90;Finnmark;Bear;20.0788660432801;0.0134235970451772
1886-90;Hedmark;Bear;5.77236797965285;0.00705683285533135
1886-90;Hordaland;Bear;0.899361812340908;0.00192169490548879
1886-90;More_og_Romsdal;Bear;48.337055295962;0.110756711314457
1886-90;Nordland;Bear;68.1332640803893;0.0581571256966814
1886-90;Nord_Trondelag;Bear;54.549084690874;0.083921335399201
1886-90;Oppland;Bear;41.7729060448928;0.0560745640539488
1886-90;Ostfold;Bear;0;0
1886-90;Rogaland;Bear;0.906223208460763;0.00359737059328901
1886-90;Sogn_og_Fjordane;Bear;45.6176742975773;0.0802957248836761
1886-90;Sor_Trondelag;Bear;7.49874766964051;0.0134428339235596
1886-90;Telemark;Bear;83.4546413217241;0.183451048565303
1886-90;Troms;Bear;15.1680668398031;0.0187617370317208
1886-90;Vest_Agder;Bear;5.65244749238788;0.0261656927566348
1886-90;Vestfold;Bear;8.03877071955059;0.146241336409976
1891-95;Akershus;Bear;0.360296183215517;0.00292479826962212
1891-95;Aust_Agder;Bear;20.0364123396382;0.0733142177794146
1891-95;Buskerud;Bear;42.1022055703706;0.0966581470528777
1891-95;Finnmark;Bear;18.1061071537957;0.0121047217490002
1891-95;Hedmark;Bear;2.99297914098546;0.00365897559058558
1891-95;Hordaland;Bear;0.96812709491996;0.00206862786549818
1891-95;More_og_Romsdal;Bear;41.928327854062;0.0960721267689256
1891-95;Nordland;Bear;52.0057399611014;0.044391009247673
1891-95;Nord_Trondelag;Bear;29.0792224959304;0.0447370876717431
1891-95;Oppland;Bear;42.2717056027857;0.0567441360422872
1891-95;Ostfold;Bear;0;0
1891-95;Rogaland;Bear;0.42844623095027;0.00170077289748946
1891-95;Sogn_og_Fjordane;Bear;21.1799826715433;0.0372807708376661
1891-95;Sor_Trondelag;Bear;2.17109569357624;0.00389207373373319
1891-95;Telemark;Bear;57.5670278427884;0.126544569041224
1891-95;Troms;Bear;18.8431917119854;0.0233075850385137
1891-95;Vest_Agder;Bear;4.70837884907215;0.0217955132732449
1891-95;Vestfold;Bear;7.08607454287442;0.128909885255267
1896-1900;Akershus;Bear;0.605940055435922;0.00491887649160473
1896-1900;Aust_Agder;Bear;17.5384994667567;0.0641742317753264
1896-1900;Buskerud;Bear;27.9004059658101;0.0640536880703497
1896-1900;Finnmark;Bear;12.8997885895045;0.00862407088230144
1896-1900;Hedmark;Bear;1.69940136279409;0.00207755143359405
1896-1900;Hordaland;Bear;0.932052480635426;0.00199154609313827
1896-1900;More_og_Romsdal;Bear;36.0725937388261;0.0826546389024364
1896-1900;Nordland;Bear;42.395017117775;0.0361874977327127
1896-1900;Nord_Trondelag;Bear;15.7822125724604;0.0242802305875632
1896-1900;Oppland;Bear;30.5316733738487;0.0409847060301767
1896-1900;Ostfold;Bear;0;0
1896-1900;Rogaland;Bear;0.720534432357317;0.00286025490653347
1896-1900;Sogn_og_Fjordane;Bear;8.87239570520523;0.015617092619781
1896-1900;Sor_Trondelag;Bear;0.756681275376342;0.00135648526475076
1896-1900;Telemark;Bear;48.4862170047449;0.106583015750975
1896-1900;Troms;Bear;16.4116930846894;0.0203000074533064
1896-1900;Vest_Agder;Bear;4.87732115303599;0.0225775625404108
1896-1900;Vestfold;Bear;8.17976198242011;0.148806249805755
1901-05;Akershus;Bear;0.326448422718712;0.00265003024280563
1901-05;Aust_Agder;Bear;11.4151265917979;0.04176850938903
1901-05;Buskerud;Bear;23.3914395980825;0.0537020134175851
1901-05;Finnmark;Bear;10.1421896241263;0.00678049578978156
1901-05;Hedmark;Bear;0.666117099206273;0.000814341193726103
1901-05;Hordaland;Bear;0.326448422718712;0.000697532697336282
1901-05;More_og_Romsdal;Bear;23.4414564064989;0.0537123869898195
1901-05;Nordland;Bear;28.5722722268907;0.0243886925097041
1901-05;Nord_Trondelag;Bear;6.68944829306226;0.0102914180323838
1901-05;Oppland;Bear;17.3465174776169;0.0232853899215493
1901-05;Ostfold;Bear;0;0
1901-05;Rogaland;Bear;1.21518782109169;0.00482384570611828
1901-05;Sogn_og_Fjordane;Bear;6.68198789646502;0.0117615610631668
1901-05;Sor_Trondelag;Bear;0.726237795740567;0.0013019099331316
1901-05;Telemark;Bear;38.2637047208909;0.0841117598957711
1901-05;Troms;Bear;9.43293962203119;0.0116678238890821
1901-05;Vest_Agder;Bear;4.34376324360407;0.0201076745237827
1901-05;Vestfold;Bear;9.36362797933567;0.17034314289044
1906-10;Akershus;Bear;0;0
1906-10;Aust_Agder;Bear;5.2910969440214;0.019360383838706
1906-10;Buskerud;Bear;17.7867995060858;0.0408348935398579
1906-10;Finnmark;Bear;6.40924688969306;0.00428486087933679
1906-10;Hedmark;Bear;0.425230384801884;0.000519852469754638
1906-10;Hordaland;Bear;0;0
1906-10;More_og_Romsdal;Bear;13.8059633684602;0.0316341798203468
1906-10;Nordland;Bear;12.5935869525638;0.010749621778111
1906-10;Nord_Trondelag;Bear;1.07584495128172;0.00165513950427761
1906-10;Oppland;Bear;7.50994641314715;0.0100811030655414
1906-10;Ostfold;Bear;0;0
1906-10;Rogaland;Bear;0.65358667002686;0.00259449707861031
1906-10;Sogn_og_Fjordane;Bear;6.95616839292202;0.0122441705352842
1906-10;Sor_Trondelag;Bear;1.22132863159184;0.00218944798303428
1906-10;Telemark;Bear;23.9156746913502;0.0525717387288416
1906-10;Troms;Bear;3.0205410576892;0.00373617795968364
1906-10;Vest_Agder;Bear;1.63396667506715;0.00756378012391333
1906-10;Vestfold;Bear;7.29589412060133;0.132726923521719
1911-15;Akershus;Bear;0;0
1911-15;Aust_Agder;Bear;1.96571816040224;0.00719265938740818
1911-15;Buskerud;Bear;9.94214423827705;0.0228251519554738
1911-15;Finnmark;Bear;4.42311849230041;0.00295704748444116
1911-15;Hedmark;Bear;0.164890584962797;0.000201581968024542
1911-15;Hordaland;Bear;0;0
1911-15;More_og_Romsdal;Bear;8.63899549207584;0.0197948907707389
1911-15;Nordland;Bear;4.05276766540871;0.00345935750646741
1911-15;Nord_Trondelag;Bear;0.707367547804012;0.00108825344304452
1911-15;Oppland;Bear;2.69022176166649;0.00361126449598155
1911-15;Ostfold;Bear;0;0
1911-15;Rogaland;Bear;0;0
1911-15;Sogn_og_Fjordane;Bear;5.85024061067875;0.0102975287059586
1911-15;Sor_Trondelag;Bear;0.659067062939225;0.00118149449240035
1911-15;Telemark;Bear;13.896207614897;0.0305468194178242
1911-15;Troms;Bear;0.132995161986959;0.000164504829919567
1911-15;Vest_Agder;Bear;0;0
1911-15;Vestfold;Bear;3.82810449588773;0.0696408862656251
1916-20;Akershus;Bear;0;0
1916-20;Aust_Agder;Bear;0.000243350751566188;0.000000890432363573022
1916-20;Buskerud;Bear;5.79766010540995;0.0133102547821317
1916-20;Finnmark;Bear;3.53938077787969;0.00236623030649699
1916-20;Hedmark;Bear;0.276421777181799;0.00033793103385327
1916-20;Hordaland;Bear;0;0
1916-20;More_og_Romsdal;Bear;3.17702115695168;0.00727964111520492
1916-20;Nordland;Bear;2.40087242623244;0.00204933436491978
1916-20;Nord_Trondelag;Bear;1.18598694116842;0.00182458804639703
1916-20;Oppland;Bear;1.61899415656929;0.00217328407647648
1916-20;Ostfold;Bear;0;0
1916-20;Rogaland;Bear;0;0
1916-20;Sogn_og_Fjordane;Bear;3.73515049773794;0.00657457052301807
1916-20;Sor_Trondelag;Bear;0.00649781162310744;0.0000116484787012704
1916-20;Telemark;Bear;6.46712055976716;0.0142161062476303
1916-20;Troms;Bear;0.222993722723187;0.000275826156994387
1916-20;Vest_Agder;Bear;0;0
1916-20;Vestfold;Bear;1.58851057847584;0.028898188292983
1921-25;Akershus;Bear;0;0
1921-25;Aust_Agder;Bear;0.000409124039637008;0.00000149700497435875
1921-25;Buskerud;Bear;7.4050428942658;0.0170004805047678
1921-25;Finnmark;Bear;3.05709459779645;0.00204380097568018
1921-25;Hedmark;Bear;0.464785125753904;0.000568208914894354
1921-25;Hordaland;Bear;0;0
1921-25;More_og_Romsdal;Bear;0.652334594218665;0.00149472146968675
1921-25;Nordland;Bear;3.34163741769577;0.00285235163699729
1921-25;Nord_Trondelag;Bear;1.29863847889781;0.0019978974160152
1921-25;Oppland;Bear;0.781183983596452;0.00104863547867658
1921-25;Ostfold;Bear;0;0
1921-25;Rogaland;Bear;0;0
1921-25;Sogn_og_Fjordane;Bear;2.69056132402515;0.00473589623283482
1921-25;Sor_Trondelag;Bear;0.0109262264626635;0.0000195871969853639
1921-25;Telemark;Bear;2.5945195222427;0.00570330564412446
1921-25;Troms;Bear;0.374977258000421;0.000463818150446055
1921-25;Vest_Agder;Bear;0;0
1921-25;Vestfold;Bear;0.326167297109332;0.00593363625939629
1926-30;Akershus;Bear;0;0
1926-30;Aust_Agder;Bear;0.000688408009780389;0.00000251891875125206
1926-30;Buskerud;Bear;4.95958667021283;0.0113862077104172
1926-30;Finnmark;Bear;3.20505045722954;0.00214271591605688
1926-30;Hedmark;Bear;0.782124027032153;0.000956161933951496
1926-30;Hordaland;Bear;0;0
1926-30;More_og_Romsdal;Bear;0;0
1926-30;Nordland;Bear;2.98851043161207;0.00255092984554562
1926-30;Nord_Trondelag;Bear;0.941198717317824;0.00144799227486472
1926-30;Oppland;Bear;0.216828974869159;0.000291064026691991
1926-30;Ostfold;Bear;0;0
1926-30;Rogaland;Bear;0;0
1926-30;Sogn_og_Fjordane;Bear;2.03938110587754;0.00358969602751551
1926-30;Sor_Trondelag;Bear;0.0183868671217627;0.0000329617173402321
1926-30;Telemark;Bear;0.780014060517932;0.00171463677791214
1926-30;Troms;Bear;0.631012665554576;0.000780514341073
1926-30;Vest_Agder;Bear;0;0
1926-30;Vestfold;Bear;0;0
1931-35;Akershus;Bear;0;0
1931-35;Aust_Agder;Bear;0.00115796502819378;0.00000423705096595539
1931-35;Buskerud;Bear;2.15687349556138;0.00495174522769285
1931-35;Finnmark;Bear;2.2099687587604;0.00147746043208244
1931-35;Hedmark;Bear;1.3151934161174;0.00160784969750506
1931-35;Hordaland;Bear;0;0
1931-35;More_og_Romsdal;Bear;0;0
1931-35;Nordland;Bear;3.37851864920925;0.00288383268294347
1931-35;Nord_Trondelag;Bear;1.03379700644504;0.00159045061533505
1931-35;Oppland;Bear;0.364617463021586;0.000489450393118915
1931-35;Ostfold;Bear;0;0
1931-35;Rogaland;Bear;0;0
1931-35;Sogn_og_Fjordane;Bear;0.943718282847191;0.00166112246566716
1931-35;Sor_Trondelag;Bear;0.0309226220327521;0.0000554342792664231
1931-35;Telemark;Bear;0.213833114569504;0.000470050658231618
1931-35;Troms;Bear;0.367187886015054;0.000454183293850605
1931-35;Vest_Agder;Bear;0;0
1931-35;Vestfold;Bear;0;0
1936-40;Akershus;Bear;0;0
1936-40;Aust_Agder;Bear;0.00194874366530549;0.00000713054887535026
1936-40;Buskerud;Bear;2.38252605734853;0.00546979786186247
1936-40;Finnmark;Bear;2.06582200747664;0.00138109204651556
1936-40;Hedmark;Bear;2.2131747923572;0.002705649508893
1936-40;Hordaland;Bear;0;0
1936-40;More_og_Romsdal;Bear;0;0
1936-40;Nordland;Bear;4.29318635975988;0.00366457386320492
1936-40;Nord_Trondelag;Bear;1.73967676468141;0.00267641516044449
1936-40;Oppland;Bear;0.613591693555168;0.000823665145208083
1936-40;Ostfold;Bear;0;0
1936-40;Rogaland;Bear;0;0
1936-40;Sogn_og_Fjordane;Bear;0.486023127349424;0.000855492523932238
1936-40;Sor_Trondelag;Bear;0.0520410040734423;0.0000932927211042043
1936-40;Telemark;Bear;0.359846401261057;0.000791018912648628
1936-40;Troms;Bear;0.0668720351526919;0.0000827155860770904
1936-40;Vest_Agder;Bear;0;0
1936-40;Vestfold;Bear;0;0
1941-45;Akershus;Bear;0;0
1941-45;Aust_Agder;Bear;0.00328421190673177;0.0000120170928249237
1941-45;Buskerud;Bear;2.07874425811674;0.00477237630343471
1941-45;Finnmark;Bear;3.48345918514927;0.00232884428453143
1941-45;Hedmark;Bear;3.03748067712028;0.00371337958967502
1941-45;Hordaland;Bear;0;0
1941-45;More_og_Romsdal;Bear;0;0
1941-45;Nordland;Bear;5.44527951491842;0.0046479764249813
1941-45;Nord_Trondelag;Bear;1.54449111014493;0.00237613073088358
1941-45;Oppland;Bear;0.340180192539617;0.00045664661146503
1941-45;Ostfold;Bear;0;0
1941-45;Rogaland;Bear;0;0
1941-45;Sogn_og_Fjordane;Bear;0.819651169363465;0.0014427409070981
1941-45;Sor_Trondelag;Bear;0.0877400989597571;0.000157289674318278
1941-45;Telemark;Bear;0.60688451299626;0.00133406121581671
1941-45;Troms;Bear;0.112725913006074;0.000139433321254276
1941-45;Vest_Agder;Bear;0;0
1941-45;Vestfold;Bear;0;0
1946-50;Akershus;Bear;0;0
1946-50;Aust_Agder;Bear;0.0055401781105188;0.0000202717840722305
1946-50;Buskerud;Bear;1.00919212415615;0.00231690096563349
1946-50;Finnmark;Bear;5.17925338280955;0.0034625566132991
1946-50;Hedmark;Bear;3.87530698466324;0.004737638651982
1946-50;Hordaland;Bear;0;0
1946-50;More_og_Romsdal;Bear;0;0
1946-50;Nordland;Bear;5.84593494082346;0.00498996749615506
1946-50;Nord_Trondelag;Bear;1.50210417322481;0.00231092031773043
1946-50;Oppland;Bear;0.0221874975758617;0.0000297837610981006
1946-50;Ostfold;Bear;0;0
1946-50;Rogaland;Bear;0;0
1946-50;Sogn_og_Fjordane;Bear;0.685622248545457;0.00120682468562973
1946-50;Sor_Trondelag;Bear;0.148005767023589;0.000265326562978287
1946-50;Telemark;Bear;0.32668612784713;0.00071812558002923
1946-50;Troms;Bear;0.19014420700656;0.000235193821838965
1946-50;Vest_Agder;Bear;0;0
1946-50;Vestfold;Bear;0;0
1951-55;Akershus;Bear;0;0
1951-55;Aust_Agder;Bear;0.00937034947572708;0.0000342865693961399
1951-55;Buskerud;Bear;0.605778945418682;0.00139074591448537
1951-55;Finnmark;Bear;6.12431966501671;0.00409437461168543
1951-55;Hedmark;Bear;4.61374989853865;0.00564039956999541
1951-55;Hordaland;Bear;0;0
1951-55;More_og_Romsdal;Bear;0;0
1951-55;Nordland;Bear;6.2952142397895;0.00537346288589679
1951-55;Nord_Trondelag;Bear;1.84545041150522;0.00283914320147031
1951-55;Oppland;Bear;0.0375216624806639;0.0000503678356473807
1951-55;Ostfold;Bear;0;0
1951-55;Rogaland;Bear;0;0
1951-55;Sogn_og_Fjordane;Bear;0.609085530265102;0.00107210560209099
1951-55;Sor_Trondelag;Bear;0.2503620038816;0.000448818254356769
1951-55;Telemark;Bear;0.00196249826599781;0.00000431398852122523
1951-55;Troms;Bear;0.32158016920075;0.000397770041026471
1951-55;Vest_Agder;Bear;0;0
1951-55;Vestfold;Bear;0;0
1956-60;Akershus;Bear;0;0
1956-60;Aust_Agder;Bear;0.0158004482635742;0.0000578146169769317
1956-60;Buskerud;Bear;0.32711859858541;0.000750998128897349
1956-60;Finnmark;Bear;7.98055021711731;0.00533534563567832
1956-60;Hedmark;Bear;4.59527365566474;0.00561781200139006
1956-60;Hordaland;Bear;0;0
1956-60;More_og_Romsdal;Bear;0;0
1956-60;Nordland;Bear;3.95886453712287;0.00337920376499117
1956-60;Nord_Trondelag;Bear;1.8668721806577;0.0028720996384862
1956-60;Oppland;Bear;0.0632678033235785;0.0000849286014769468
1956-60;Ostfold;Bear;0;0
1956-60;Rogaland;Bear;0;0
1956-60;Sogn_og_Fjordane;Bear;0.332693143228118;0.000585602784680962
1956-60;Sor_Trondelag;Bear;0.422167501289214;0.00075681005119447
1956-60;Telemark;Bear;0.0033086656447049;0.00000727315068712786
1956-60;Troms;Bear;0.542268330299436;0.000670744394863201
1956-60;Vest_Agder;Bear;0;0
1956-60;Vestfold;Bear;0;0
1961-65;Akershus;Bear;0;0
1961-65;Aust_Agder;Bear;0.026441213242292;0.0000967496991545912
1961-65;Buskerud;Bear;0;0
1961-65;Finnmark;Bear;10.0234669313261;0.00670112449536518
1961-65;Hedmark;Bear;3.96090920269135;0.00484228903927528
1961-65;Hordaland;Bear;0;0
1961-65;More_og_Romsdal;Bear;0;0
1961-65;Nordland;Bear;0.854676060714541;0.00072953356578181
1961-65;Nord_Trondelag;Bear;2.57645021816538;0.00396375382141243
1961-65;Oppland;Bear;0.105877024904997;0.000142125807778285
1961-65;Ostfold;Bear;0;0
1961-65;Rogaland;Bear;0;0
1961-65;Sogn_og_Fjordane;Bear;0.00932872923625933;0.0000164203258452561
1961-65;Sor_Trondelag;Bear;0.706294281150026;0.00126615764937652
1961-65;Telemark;Bear;0.00553711876008189;0.0000121717645235773
1961-65;Troms;Bear;0.907340163270123;0.00112231029315623
1961-65;Vest_Agder;Bear;0;0
1961-65;Vestfold;Bear;0;0
1966-70;Akershus;Bear;0;0
1966-70;Aust_Agder;Bear;0.0445432306833049;0.000162985870901352
1966-70;Buskerud;Bear;0;0
1966-70;Finnmark;Bear;7.74111027218552;0.00517526959700384
1966-70;Hedmark;Bear;4.32753473972989;0.00529049593538739
1966-70;Hordaland;Bear;0;0
1966-70;More_og_Romsdal;Bear;0;0
1966-70;Nordland;Bear;0.339252995090132;0.000289579243629857
1966-70;Nord_Trondelag;Bear;3.64606063033006;0.00560930176514845
1966-70;Oppland;Bear;0.178383926653277;0.000239456668649392
1966-70;Ostfold;Bear;0;0
1966-70;Rogaland;Bear;0;0
1966-70;Sogn_og_Fjordane;Bear;0.0157169204870954;0.0000276647493078675
1966-70;Sor_Trondelag;Bear;0.495490292571649;0.000888254146854891
1966-70;Telemark;Bear;0.00932954401470014;0.0000205083217065767
1966-70;Troms;Bear;1.52849597787439;0.00189063246449238
1966-70;Vest_Agder;Bear;0;0
1966-70;Vestfold;Bear;0;0
1971-75;Akershus;Bear;0;0
1971-75;Aust_Agder;Bear;0.0745977505105321;0.000272956836487342
1971-75;Buskerud;Bear;0;0
1971-75;Finnmark;Bear;4.00716763917181;0.00267896621077956
1971-75;Hedmark;Bear;6.00310736244937;0.00733891626776745
1971-75;Hordaland;Bear;0;0
1971-75;More_og_Romsdal;Bear;0;0
1971-75;Nordland;Bear;0.56807392957553;0.000484895995711455
1971-75;Nord_Trondelag;Bear;4.86216399824704;0.00748022259172893
1971-75;Oppland;Bear;0.298696323856352;0.000400960041582021
1971-75;Ostfold;Bear;0;0
1971-75;Rogaland;Bear;0;0
1971-75;Sogn_og_Fjordane;Bear;0.0263147164757938;0.0000463188723903114
1971-75;Sor_Trondelag;Bear;0.281922128699547;0.000505395370326695
1971-75;Telemark;Bear;0.0156198602604668;0.0000343357744739384
